531,130464,96,11,104,116,95
532,130710,96,11,104,116,95
533,130957,96,11,104,116,95
534,131203,96,11,104,116,95
535,131449,96,11,104,116,95
536,131696,96,11,104,116,95
537,131942,96,11,104,116,95
538,132188,96,11,104,116,95
539,132434,96,11,104,116,95
540,132681,96,11,104,116,95
541,132927,96,11,104,116,95
542,133173,96,11,104,116,95
543,133419,96,11,104,116,95
544,133666,96,11,104,116,95
545,133912,96,11,104,116,95
546,134158,96,11,104,116,95
547,134404,96,11,104,116,95
548,134651,96,11,104,116,95
549,134897,96,11,104,116,95
550,135143,96,11,104,116,95
551,135389,96,11,104,116,95
552,135636,96,11,104,116,95
553,135882,96,11,104,116,95
554,136128,96,11,104,116,95
555,136374,96,11,104,116,95
556,136621,96,11,104,116,95
557,136867,96,11,104,116,95
558,137113,96,11,104,116,95
559,137360,96,11,104,116,95
560,137606,96,11,104,116,95
561,137852,96,11,104,116,95
562,138098,96,11,104,116,95
563,138344,96,11,104,116,95
564,138760,96,11,104,116,95
565,138837,96,11,104,116,95
566,139083,96,11,104,116,95
567,139330,96,11,104,116,95
568,139589,96,11,104,116,95
569,139822,96,11,104,116,95
570,140068,96,11,104,116,95
571,140315,96,12,104,116,95
572,140561,96,12,104,116,95
573,140807,96,12,104,116,95
574,141053,96,12,104,116,95
575,141300,96,12,103,116,95
576,141546,96,12,103,116,95
577,141792,96,12,103,116,95
578,142038,96,12,103,116,95
579,142285,96,12,103,116,95
580,142531,96,12,103,116,95
581,142777,96,12,103,116,95
582,143023,95,12,103,116,95
583,143270,95,12,103,116,95
584,143516,94,12,103,116,94
585,143762,94,12,103,116,94
586,144008,94,12,103,116,94
587,144255,93,12,103,116,93
588,144501,93,12,103,116,93
589,144748,93,12,103,116,93
590,144995,93,12,103,116,93
591,145241,93,12,103,116,93
592,145487,93,12,103,116,93
593,145733,93,12,103,116,93
594,145980,93,12,103,116,93
595,146226,93,12,103,116,93
596,146472,93,12,103,116,93
597,146718,93,12,103,116,93
598,146964,93,12,103,116,93
599,147211,93,12,103,116,93
600,147457,93,12,103,116,93
601,147703,93,12,103,116,93
602,147968,93,12,103,116,93
603,148196,93,12,103,116,93
604,148442,93,12,103,116,93
605,148688,93,12,103,116,93
606,148934,92,12,103,116,92
607,149181,92,12,103,116,92
608,149427,92,12,103,116,92
609,149673,92,12,103,116,92
610,149920,92,12,103,116,92
611,150166,92,12,103,116,92
612,150412,92,12,103,116,92
613,150658,92,12,103,116,92
614,150905,92,12,103,116,92
615,151162,92,12,103,116,92
616,151397,92,12,103,116,92
617,151644,92,12,103,116,92
618,151890,92,12,103,116,92
619,152136,91,12,103,116,91
620,152382,91,12,103,116,91
621,152628,91,12,103,116,91
622,152875,92,12,103,116,91
623,153121,92,12,103,116,91
624,153367,91,12,103,116,91
625,153614,91,12,103,116,91
626,153860,91,12,103,116,91
627,154106,91,12,103,116,91
628,154380,91,12,103,116,91
629,154599,91,12,103,116,91
630,154845,91,12,103,116,91
631,155091,91,12,102,116,91
632,155337,91,12,102,116,91
633,155584,91,12,102,116,91
634,155830,91,12,102,116,91
635,156076,91,12,102,116,91
636,156322,91,12,102,116,91
637,156569,91,13,102,116,91
638,156815,91,13,102,116,91
639,157061,91,13,102,116,91
640,157307,91,13,102,116,91
641,157554,91,13,102,116,91
642,157800,91,13,102,116,91
643,158046,91,13,102,116,91
644,158292,91,13,102,116,91
645,158539,91,13,102,116,91
646,158785,91,13,102,116,91
647,159031,91,13,102,116,91
648,159277,91,13,102,116,91
649,159524,91,13,102,116,91
650,159770,91,13,102,116,91
651,160016,91,13,102,116,91
652,160263,91,13,102,116,91
653,160509,91,13,102,116,91
654,160755,91,13,102,116,91
655,161001,91,13,102,116,91
656,161247,91,13,102,116,91
657,161494,91,13,102,116,91
658,161740,91,13,102,116,91
659,161986,91,13,102,116,91
660,162234,91,13,102,116,91
661,162480,91,13,102,116,91
662,162726,91,13,102,116,91
663,162972,91,13,102,116,91
664,163219,91,13,102,116,91
665,163465,91,13,102,116,91
666,163711,91,13,102,116,91
667,163957,91,13,102,116,91
668,164204,91,13,102,116,91
669,164450,91,13,102,116,91
670,164696,91,13,102,116,91
671,164943,91,13,102,116,91
672,165189,91,13,102,116,91
673,165435,91,13,102,116,91
674,165681,91,13,102,116,91
675,165927,91,13,102,116,91
676,166174,91,13,102,116,91
677,166420,91,13,102,116,91
678,166666,91,13,102,116,91
679,166913,91,13,102,116,91
680,167159,91,13,102,116,91
681,167405,91,13,102,116,91
682,167651,91,13,102,116,91
683,167897,91,13,102,116,91
684,168144,91,13,102,116,91
685,168390,91,13,102,116,91
686,168636,91,13,102,116,91
687,168883,91,13,102,116,91
688,169129,91,13,102,116,91
689,169375,91,13,101,116,91
690,169621,91,13,101,116,91
691,169867,91,13,101,116,91
692,170114,91,13,101,116,91
693,170360,91,13,101,116,91
694,170606,91,13,101,116,91
695,170853,91,13,101,116,91
696,171099,91,13,101,116,91
697,171345,91,13,101,116,91
698,171591,91,13,101,116,91
699,171838,91,13,101,116,91
700,172084,91,13,101,116,91
701,172330,91,13,101,116,91
702,172576,91,13,101,116,91
703,172823,91,13,101,116,91
704,173069,91,13,101,116,91
705,173315,91,13,101,116,91
706,173561,91,14,101,116,91
707,173808,91,14,101,116,91
708,174054,91,14,101,116,91
709,174300,91,14,101,116,91
710,174547,91,14,101,116,91
711,174793,91,14,101,116,91
712,175039,91,14,101,116,91
713,175285,91,14,101,116,91
714,175532,91,14,101,116,91
715,175778,91,14,101,116,91
716,176024,91,14,101,116,91
717,176270,91,14,101,116,91
718,176516,91,14,101,116,91
719,176763,91,14,101,116,91
720,177009,91,14,101,116,91
721,177255,91,14,101,116,91
722,177501,91,14,101,116,91
723,177748,91,14,101,116,91
724,177994,91,14,101,116,91
725,178240,91,14,101,116,91
726,178487,91,14,101,116,91
727,178733,91,14,101,116,91
728,178979,91,14,101,116,91
729,179225,91,14,101,116,91
730,179472,91,14,101,116,91
731,179719,91,14,101,116,91
732,179965,91,14,101,116,91
733,180211,91,14,101,116,91
734,180458,91,14,101,116,91
735,180704,91,14,101,116,91
736,180950,91,14,101,116,91
737,181196,91,14,101,116,91
738,181443,91,14,101,116,91
739,181689,91,14,101,116,91
740,181935,91,14,101,116,91
741,182182,91,14,101,116,91
742,182428,91,14,101,116,91
743,182674,91,14,101,116,91
744,182920,91,14,101,116,91
745,183166,91,14,101,116,91
746,183412,91,14,101,116,91
747,183659,91,14,101,116,91
748,183905,91,14,101,116,91
749,184152,91,14,101,116,91
750,184398,91,14,101,116,91
751,184644,91,14,101,116,91
752,184890,91,14,101,116,91
753,185137,91,14,101,116,91
754,185383,91,14,101,116,91
755,185629,91,14,101,116,91
756,185875,91,14,101,116,91
757,186122,91,14,101,116,91
758,186368,95,14,100,116,91
759,186614,95,14,100,116,91
760,186860,97,14,100,116,91
761,187107,97,14,100,116,91
762,187353,100,14,100,116,91
763,187599,100,14,100,116,91
764,187845,101,14,100,116,91
765,188092,101,14,100,116,91
766,188338,102,14,100,116,91
767,188584,102,14,100,116,91
768,188831,103,14,100,116,91
769,189077,103,14,100,116,91
770,189323,103,14,100,116,91
771,189569,103,14,100,116,91
772,189816,103,15,100,116,91
773,190062,103,15,100,116,91
774,190308,103,15,100,116,91
775,190554,103,15,100,116,91
776,190800,103,15,100,116,91
777,191047,103,15,101,116,91
778,191293,103,15,101,116,91
779,191539,103,15,101,116,91
780,191786,103,15,101,116,91
781,192032,103,15,101,116,91
782,192278,103,15,101,116,91
783,192524,103,15,101,116,91
784,192771,103,15,101,116,91
785,193017,103,15,101,116,91
786,193263,103,15,101,116,91
787,193510,103,15,101,116,91
788,193756,103,15,101,116,91
789,194002,103,15,101,116,91
790,194248,103,15,101,116,91
791,194494,103,15,101,116,91
792,194741,103,15,101,116,91
793,194987,103,15,101,116,91
794,195233,103,15,101,116,91
795,195480,103,15,101,116,91
796,195726,103,15,101,116,91
797,195972,97,15,101,116,91
798,196218,97,15,101,116,91
799,196464,97,15,101,116,91
800,196711,97,15,101,116,91
801,196956,97,15,101,116,91
802,197204,97,15,101,116,91
803,197451,97,15,101,116,91
804,197697,97,15,101,116,91
805,197943,97,15,101,116,91
806,198189,97,15,100,116,91
807,198435,97,15,100,116,91
808,198682,97,15,100,116,91
809,198928,97,15,100,116,91
810,199174,97,15,100,116,91
811,199421,97,15,100,116,91
812,199667,97,15,100,116,91
813,199913,97,15,100,116,91
814,200159,97,15,100,116,91
815,200406,97,15,100,116,91
816,200652,97,15,100,116,91
817,200898,97,15,100,116,91
818,201144,97,15,100,116,91
819,201391,97,15,100,116,91
820,201637,97,15,100,116,91
821,201883,97,15,100,116,91
822,202129,97,15,100,116,91
823,202376,97,15,100,116,91
824,202622,97,15,100,116,91
825,202868,97,15,100,116,91
826,203114,97,16,100,116,91
827,203361,97,16,100,116,91
828,203607,97,16,100,116,91
829,203853,97,16,100,116,91
830,204100,97,16,100,116,91
831,204346,97,16,100,116,91
832,204592,97,16,100,116,91
833,204838,97,16,100,116,91
834,205085,97,16,100,116,91
835,205331,97,16,100,116,91
836,205577,97,16,100,116,91
837,205823,97,16,100,116,91
838,206070,97,16,100,116,91
839,206316,97,16,100,116,91
840,206562,97,16,100,116,91
841,206808,97,16,100,116,91
842,207055,97,16,100,116,91
843,207301,97,16,100,116,91
844,207547,97,16,100,116,91
845,207793,97,16,100,116,91
846,208040,97,16,100,116,91
847,208286,97,16,100,116,91
848,208532,97,16,100,116,91
849,208778,97,16,100,116,91
850,209025,97,16,100,116,91
851,209271,97,16,100,116,91
852,209517,97,16,100,116,91
853,209764,91,16,100,116,91
854,210010,91,16,100,116,91
855,210256,91,16,100,116,91
856,210502,91,16,100,116,91
857,210748,91,16,100,116,91
858,210995,91,16,100,116,91
859,211241,91,16,100,116,91
860,211487,91,16,100,116,91
861,211733,91,16,100,116,91
862,211980,91,16,100,116,91
863,212226,91,16,100,116,91
864,212472,91,16,100,116,91
865,212719,91,16,100,116,91
866,212965,91,16,100,116,91
867,213211,91,16,100,116,91
868,213457,91,16,100,116,91
869,213704,91,16,100,116,91
870,213950,91,16,100,116,91
871,214196,91,16,100,116,91
872,214442,94,16,100,116,91
873,214690,94,16,100,116,91
874,214936,98,16,100,116,91
875,215182,98,16,100,116,91
876,215428,101,16,100,116,91
877,215675,101,16,100,116,91
878,215921,103,16,100,116,91
879,216167,103,16,100,116,91
880,216413,106,16,100,116,91
881,216660,106,16,100,116,91
882,216906,108,16,100,116,91
883,217152,108,16,100,116,91
884,217399,108,16,100,116,91
885,217645,108,16,100,116,91
886,217891,108,17,100,116,91
887,218137,108,17,100,116,91
888,218383,108,17,100,116,91
889,218630,108,17,100,116,91
890,218876,108,17,100,116,91
891,219122,110,17,100,116,91
892,219369,110,17,100,116,91
893,219615,110,17,100,116,91
894,219861,110,17,100,116,91
895,220107,110,17,100,116,91
896,220354,110,17,100,116,91
897,220600,110,17,100,116,91
898,220846,110,17,100,116,91
899,221092,110,17,100,116,91
900,221339,110,17,100,116,91
901,221585,110,17,100,116,91
902,221831,110,17,100,116,91
903,222077,110,17,100,116,91
904,222324,110,17,100,116,91
905,222569,110,17,100,116,91
906,222816,110,17,100,116,91
907,223062,110,17,100,116,91
908,223309,110,17,100,116,91
909,223555,110,17,100,116,91
910,223801,110,17,100,116,91
911,224047,110,17,100,116,91
912,224294,110,17,100,116,91
913,224540,110,17,100,116,91
914,224786,110,17,100,116,91
915,225033,110,17,100,116,91
916,225279,110,17,100,116,91
917,225525,110,17,100,116,91
918,225771,111,17,100,116,91
919,226017,111,17,100,116,91
920,226264,111,17,100,116,91
921,226510,111,17,100,116,91
922,226756,112,17,100,116,91
923,227002,112,17,100,116,91
924,227249,113,17,100,116,91
925,227495,113,17,101,116,91
926,227741,113,17,101,116,91
927,227988,113,17,101,116,91
928,228234,113,17,101,116,91
929,228480,113,18,101,116,91
930,228726,113,18,101,116,91
931,228972,113,18,101,116,91
932,229219,113,18,101,116,91
933,229465,113,18,101,116,91
