Max HRT=179
V02=161
Anaerobic=143
Aerobic=125
Fat Burn=107
Warm Up=89
start_time=1326670953
Reading,Time(ms),HRT,Calories,Avg HRT,Max HRT,Min HRT
349,88165,57,3,62,70,56
350,88412,58,3,62,70,56
351,88658,58,3,62,70,56
352,88904,58,3,62,70,56
353,89150,59,3,62,70,56
354,89397,59,3,62,70,56
355,89643,59,3,62,70,56
356,89889,59,3,62,70,56
357,90135,59,3,62,70,56
358,90382,59,3,62,70,56
359,90628,59,3,62,70,56
360,90874,59,3,62,70,56
361,91121,59,3,62,70,56
362,91367,59,3,62,70,56
363,91613,59,3,62,70,56
364,91859,59,3,62,70,56
365,92106,59,3,62,70,56
366,92352,59,3,62,70,56
367,92598,59,3,62,70,56
368,92844,59,3,62,70,56
369,93091,59,3,62,70,56
370,93337,59,3,62,70,56
371,93583,59,3,62,70,56
372,93829,59,3,62,70,56
373,94076,59,3,62,70,56
374,94323,59,3,62,70,56
375,94569,59,3,62,70,56
376,94815,59,3,62,70,56
377,95062,59,3,62,70,56
378,95308,59,3,62,70,56
379,95554,59,3,62,70,56
380,95800,59,3,62,70,56
381,96047,59,3,62,70,56
382,96293,58,3,62,70,56
383,96539,58,3,62,70,56
384,96786,58,3,62,70,56
385,97032,58,3,62,70,56
386,97278,58,3,62,70,56
387,97524,57,3,62,70,56
388,97770,57,3,62,70,56
389,98017,57,3,62,70,56
390,98263,57,3,62,70,56
391,98509,57,3,62,70,56
392,98756,57,3,62,70,56
393,99002,57,3,62,70,56
394,99248,57,3,62,70,56
395,99494,57,3,62,70,56
396,99741,57,3,62,70,56
397,99987,57,3,62,70,56
398,100233,57,3,62,70,56
399,100479,57,3,62,70,56
400,100726,57,3,62,70,56
401,100972,57,3,62,70,56
402,101218,57,3,62,70,56
403,101464,57,3,62,70,56
404,101711,57,3,62,70,56
405,101957,56,3,62,70,56
406,102203,56,3,62,70,56
407,102449,56,3,62,70,56
408,102696,56,3,62,70,56
409,102942,56,3,62,70,56
410,103188,56,3,62,70,56
411,103434,56,3,62,70,56
412,103681,56,3,62,70,56
413,103927,56,3,62,70,56
414,104173,56,3,62,70,56
415,104419,56,3,62,70,56
416,104666,56,3,61,70,56
417,104912,56,3,61,70,56
418,105158,56,3,61,70,56
419,105404,56,3,61,70,56
420,105651,56,3,61,70,56
421,105897,56,3,61,70,56
422,106143,56,3,61,70,56
423,106390,56,3,61,70,56
424,106636,56,3,61,70,56
425,106882,56,3,61,70,56
426,107128,56,3,61,70,56
427,107374,55,3,61,70,55
428,107621,55,3,61,70,55
